Year,Year Code,Country Name,Country Code,"Birth rate, crude (per 1,000 people) [SP.DYN.CBRT.IN]","Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Life expectancy at birth, male (years) [SP.DYN.LE00.MA.IN]","Life expectancy at birth, female (years) [SP.DYN.LE00.FE.IN]",Population growth (annual %) [SP.POP.GROW],"Population, female [SP.POP.TOTL.FE.IN]","Population, male [SP.POP.TOTL.MA.IN]","Population, total [SP.POP.TOTL]","Population, male (% of total population) [SP.POP.TOTL.MA.ZS]","Population, female (% of total population) [SP.POP.TOTL.FE.ZS]",Net migration [SM.POP.NETM]
2015,YR2015,Latin America & Caribbean,LCN,17.0887060776366,74.9616876443859,71.7744442838372,78.1762568979048,1.02305108077958,315783568,306193556,622301041,49.2290703926055,50.7709296073945,..
2015,YR2015,Latin America & Caribbean (excluding high income),LAC,17.1895629968376,74.8994492588951,71.7320808290325,78.090746199361,1.08931699763662,286674034,277873201,564618410,49.2205406302601,50.7794593697399,..
2015,YR2015,Latin America & the Caribbean (IDA & IBRD countries),TLA,17.2606189685065,74.866559452391,71.6569568667343,78.1031803357941,1.0562116418981,307737675,298411882,606271936,49.2307350115221,50.7692649884779,..
2015,YR2015,Latvia,LVA,11.1,74.4804878048781,69.7,79.5,-0.818626340945853,1071036,906491,1977527,45.8396385798491,54.1603614201509,..
2015,YR2015,Least developed countries: UN classification,LDC,32.5334972268739,63.9477773334139,62.158480950709,65.7797346683399,2.38335671240935,473201675,467918543,941131317,49.7193168365234,50.2806831634766,..
2015,YR2015,Lebanon,LBN,17.737,78.768,76.967,80.731,4.24701618392068,3244861,3287820,6532681,50.3288006868849,49.6711993131151,..
2015,YR2015,Lesotho,LSO,27.799,51.038,47.979,54.266,0.758719326998128,1047082,1011929,2059011,49.1463620155502,50.8536379844498,..
2015,YR2015,Liberia,LBR,34.297,62.269,60.856,63.688,2.55277350982765,2228589,2243640,4472229,50.1682717946688,49.8317282053312,..
2015,YR2015,Libya,LBY,20.465,72.121,69.239,75.29,0.880669873783281,3169825,3248490,6418315,50.6128166037348,49.3871833962652,..
2015,YR2015,Liechtenstein,LIE,8.7,82.6560975609756,80.9,84.5,0.658778023875938,..,..,37465,..,..,..
2015,YR2015,Lithuania,LTU,10.8,74.3219512195122,69.2,79.7,-0.940753796646208,1567189,1337721,2904910,46.0503391689678,53.9496608310322,..
2015,YR2015,Low & middle income,LMY,20.5113384119552,70.2944612990663,68.231900718104,72.5042805297836,1.30383457361309,3030092014,3098204047,6130279781,50.5557175459346,49.4442824540654,..
2015,YR2015,Low income,LIC,36.1381608297929,62.2353988306971,60.3713509710494,64.1167791201814,2.58488888966323,293229904,290855024,584084928,49.7967007975936,50.2032992024064,..
2015,YR2015,Lower middle income,LMC,22.6751936943474,68.1100477337652,66.4734272379878,69.8637066692013,1.4819029572306,1523561385,1580007872,3103569257,50.9093801541823,49.0906198458177,..
2015,YR2015,Luxembourg,LUX,10.7,82.2926829268293,80,84.7,2.35995118136865,283726,285878,569604,50.1888869871776,49.8111130128224,..
2015,YR2015,"Macao SAR, China",MAC,11.36,83.707,80.718,86.631,1.99335126527535,313252,288841,602093,47.9728214744234,52.0271785255766,..
2015,YR2015,Madagascar,MDG,33.392,65.539,63.999,67.091,2.69413797978676,12152289,12081791,24234080,49.8545478103563,50.1454521896437,..
2015,YR2015,Malawi,MWI,35.839,61.953,58.898,65.016,2.75941225496406,8495171,8250134,16745305,49.2683411857831,50.7316588142169,..
2015,YR2015,Malaysia,MYS,17.024,75.461,73.521,77.663,1.3448002213693,14685798,15585167,30270965,51.4855307718138,48.5144692281862,..
2015,YR2015,Maldives,MDV,16.421,77.691,76.323,79.49,4.47209805541824,183547,271367,454914,59.6523738552782,40.3476261447219,..
2015,YR2015,Mali,MLI,43.226,57.509,56.818,58.194,2.93599897717652,8718647,8720125,17438772,50.0042376837085,49.9957623162915,..
2015,YR2015,Malta,MLT,9.7,81.8975609756097,79.8,84.1,2.38639536345808,222330,222723,445053,50.044169305677,49.955830694323,..
2015,YR2015,Marshall Islands,MHL,..,..,..,..,0.455390878332687,..,..,57444,..,..,..
2015,YR2015,Mauritania,MRT,34.991,63.936,62.251,65.58,2.89369909323781,2018756,2027548,4046304,50.108642356086,49.8913576439141,..
2015,YR2015,Mauritius,MUS,10.1,74.3531707317073,71.08,77.79,0.132433082605329,637251,625354,1262605,49.5288842731431,50.4711157268569,..
2015,YR2015,Mexico,MEX,18.573,74.904,71.954,77.837,1.24116450246976,62264080,59594171,121858251,48.9045021662095,51.0954978337905,..
2015,YR2015,"Micronesia, Fed. Sts.",FSM,23.213,67.315,65.686,69.003,1.33316817603444,53543,55343,108886,50.8265525411899,49.1734474588101,..
2015,YR2015,Middle East & North Africa,MEA,23.8533136932165,73.5148446917032,71.8404316649502,75.3660397167068,1.88967716286453,205536024,220285747,425821771,51.7319127672915,48.2680872327085,..
2015,YR2015,Middle East & North Africa (excluding high income),MNA,24.8988024448406,73.0002960434491,71.147017305855,74.9641300529533,1.77438158837295,180465698,183509858,363975556,50.4181818719837,49.5818181280163,..
2015,YR2015,Middle East & North Africa (IDA & IBRD countries),TMN,24.8234543608795,72.9950525408616,71.1393945433466,74.9616079614286,1.76797570868987,178362335,181343129,359705464,50.4143381597339,49.5856618402661,..
2015,YR2015,Middle income,MIC,18.8655770432034,71.1432131005624,69.0462919343731,73.4029250848568,1.17078296218209,2736862110,2807349023,5546194853,50.6356802732136,49.3643197267864,..
2015,YR2015,Moldova,MDA,10.609,71.478,67.208,75.76,-0.787848361701053,1472334,1362196,2834530,48.0572038504387,51.9427961495613,..
2015,YR2015,Monaco,MCO,8.1,..,..,..,1.07406120275299,..,..,37723,..,..,..
2015,YR2015,Mongolia,MNG,25.849,69.111,65.103,73.373,1.96424831312739,1516358,1482075,2998433,49.4283180581324,50.5716819418676,..
2015,YR2015,Montenegro,MNE,11.837,76.452,73.982,78.899,0.0561107244885728,314622,307537,622159,49.4306627089258,50.5693372910742,..
2015,YR2015,Morocco,MAR,20.31,75.726,74.433,76.963,1.36882070040432,17492569,17171039,34663608,49.5362138874868,50.4637861125132,..
2015,YR2015,Mozambique,MOZ,38.607,57.206,54.295,59.921,2.83474676145066,13949963,13092038,27042001,48.413717609137,51.586282390863,..
2015,YR2015,Myanmar,MMR,18.041,65.81,62.572,68.973,0.76201232393419,27289147,25391577,52680724,48.1989902037034,51.8010097962966,..
2015,YR2015,Namibia,NAM,29.904,62.119,59.195,64.866,1.80789772250956,1194451,1120450,2314901,48.4016379102173,51.5983620897827,..
2015,YR2015,Nauru,NRU,..,..,..,..,0.822731253553531,..,..,10374,..,..,..
2015,YR2015,Nepal,NPL,20.844,69.515,68.114,70.931,0.404484777150552,14617070,12397963,27015033,45.8928293739267,54.1071706260733,..
2015,YR2015,Netherlands,NLD,10.1,81.509756097561,79.9,83.2,0.443220089035769,8518825,8421098,16939923,49.7115504733243,50.2884495266757,..
2015,YR2015,New Caledonia,NCL,15.4,77.2804878048781,74.5,80.2,0.242198534789868,133218,135482,268700,50.4213058267112,49.5786941732888,..
2015,YR2015,New Zealand,NZL,13.23,81.4568292682927,79.73,83.27,2.0360339086492,2342960,2266440,4609400,49.1699582644115,50.8300417355885,..
2015,YR2015,Nicaragua,NIC,21.859,73.649,70.201,77.06,1.30197873969913,3156054,3067180,6223234,49.2859500381956,50.7140499618044,..
2015,YR2015,Niger,NER,47.502,60.631,59.536,61.789,3.88145154449419,9972036,10029627,20001663,50.1439655292662,49.8560344707338,..
2015,YR2015,Nigeria,NGA,39.359,53.112,52.286,53.967,2.64740607245442,89416890,91720564,181137454,50.635891128292,49.364108871708,..
2015,YR2015,North America,NAC,12.2292021450936,79.012114325868,76.6614069119742,81.4798414155553,0.73984716254256,180095091,176346811,356507139,49.4742087351756,50.5257912648243,..
2015,YR2015,North Macedonia,MKD,11.166,75.406,73.397,77.459,0.133165884651483,1034384,1035842,2070226,50.0352276088269,49.9647723911731,..
2015,YR2015,Northern Mariana Islands,MNP,..,..,..,..,0.860646291860494,..,..,55779,..,..,..
2015,YR2015,Norway,NOR,11.3,82.3048780487805,80.5,84.2,0.995084736958414,2576388,2612219,5188607,50.3452903336976,49.6547096663024,..
2015,YR2015,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..
2015,YR2015,OECD members,OED,11.9445816415986,79.8112770574603,77.1858929763681,82.5355884669906,0.661049895082371,677759304,655028079,1332787383,49.1472296990361,50.8527703009639,..
2015,YR2015,Oman,OMN,20.697,76.887,75.133,79.401,5.7905914207208,1484395,2782946,4267341,65.2149898496511,34.7850101503489,..
2015,YR2015,Other small states,OSS,23.9996766790703,67.4052410693356,65.970011059699,69.0095079573986,2.06049150404701,13634104,15281519,28948893,52.8486616678664,47.1513383321336,..
2015,YR2015,Pacific island small states,PSS,26.8823384952747,69.4444778564074,67.69126211373,71.3535999001107,1.29198410368924,1111230,1145766,2353578,50.7650877538108,49.2349122461892,..
2015,YR2015,Pakistan,PAK,29.124,66.577,65.684,67.543,2.08855182687829,96786262,102640691,199426953,51.4678128788339,48.5321871211661,..
2015,YR2015,Palau,PLW,13.7,..,..,..,0.226693211277624,..,..,17665,..,..,..
2015,YR2015,Panama,PAN,19.863,77.776,74.736,80.994,1.70730192071397,1978158,1990332,3968490,50.1533832767627,49.8466167232373,..
2015,YR2015,Papua New Guinea,PNG,27.993,63.466,62.215,64.809,2.00622070097932,3973383,4134389,8107772,50.9929114928244,49.0070885071756,..
2015,YR2015,Paraguay,PRY,21.198,73.662,71.752,75.701,1.34288874047377,3285105,3403641,6688746,50.8860853738503,49.1139146261497,..
2015,YR2015,Peru,PER,18.544,75.792,73.169,78.468,1.25615925906743,15337374,15133365,30470739,49.6652378532729,50.3347621467271,..
2015,YR2015,Philippines,PHL,22.273,70.644,66.644,75.007,1.57936252126472,50724446,51388760,102113206,50.3252830980549,49.6747169019451,..
2015,YR2015,Poland,POL,9.7,77.4512195121951,73.5,81.6,-0.0666411009657168,19574714,18411698,37986412,48.4691674907522,51.5308325092478,..
2015,YR2015,Portugal,PRT,8.3,81.1243902439025,78.1,84.3,-0.414141101993213,5452971,4905105,10358076,47.355364105326,52.644635894674,..
2015,YR2015,Post-demographic dividend,PST,10.5496864553038,80.3950080740627,77.810872593915,83.1274360057316,0.447485666297752,558855385,538093679,1096949064,49.0536611650387,50.9463388349613,..
2015,YR2015,Pre-demographic dividend,PRE,38.0482100007306,59.5119588731959,57.9408388981354,61.0934298553037,2.89900208102362,422959790,422799582,845759372,49.9905287481698,50.0094712518302,..
2015,YR2015,Puerto Rico,PRI,9,79.353487804878,75.853,83.029,-1.75920825815177,1811763,1661469,3473232,47.8363820681399,52.1636179318601,..
2015,YR2015,Qatar,QAT,10.033,79.758,78.558,81.477,4.23975568526253,615499,1950209,2565708,76.0105592686307,23.9894407313693,..
2015,YR2015,Romania,ROU,10.2,74.9121951219512,71.4,78.6,-0.470052227864654,10169092,9646524,19815616,48.6814223328048,51.3185776671952,..
2015,YR2015,Russian Federation,RUS,12.8,71.1834146341463,65.92,76.71,0.192557946508244,77337012,66759858,144096870,46.3298463050596,53.6701536949404,..
2015,YR2015,Rwanda,RWA,32.604,67.45,65.371,69.434,2.54270036203703,5786418,5582648,11369066,49.1038401923254,50.8961598076746,..
2015,YR2015,Samoa,WSM,25.427,72.73,70.715,74.911,0.668864132591767,93473,100037,193510,51.6960363805488,48.3039636194512,..
2015,YR2015,San Marino,SMR,8.2,..,..,..,0.993800751461318,..,..,33270,..,..,..
2015,YR2015,Sao Tome and Principe,STP,32.95,69.377,67.045,71.739,1.87875940029521,99667,99772,199439,50.0263238383666,49.9736761616334,..
2015,YR2015,Saudi Arabia,SAU,19.41,74.651,73.425,76.264,2.55807744862499,13676743,18040933,31717676,56.8797442788684,43.1202557211316,..
2015,YR2015,Senegal,SEN,36.318,66.747,64.683,68.634,2.80829036215636,7488962,7089488,14578450,48.6299160747542,51.3700839252458,..
2015,YR2015,Serbia,SRB,9.3,75.2878048780488,72.8,77.9,-0.494772574469842,3617485,3477898,7095383,49.016349064531,50.983650935469,..
2015,YR2015,Seychelles,SYC,17,74.2951219512195,70.1,78.7,2.22979505321923,45346,48073,93419,51.459765637338,48.540234362662,..
2015,YR2015,Sierra Leone,SLE,35.055,52.941,52.068,53.77,2.18142872081082,3598060,3573849,7171909,49.8312095147889,50.1687904852111,..
2015,YR2015,Singapore,SGP,9.7,82.7439024390244,80.5,85.1,1.18637693749822,2638421,2896581,5535002,52.3320666156069,47.6679333843931,..
2015,YR2015,Sint Maarten (Dutch part),SXM,..,77.219512195122,74,80.6,2.98022317393175,..,..,38825,..,..,..
2015,YR2015,Slovak Republic,SVK,10.3,76.5634146341463,73.1,80.2,0.0950338786482762,2788327,2635474,5423801,48.590904357815,51.409095642185,..
2015,YR2015,Slovenia,SVN,10,80.7756097560976,77.8,83.9,0.075190689011533,1038090,1025441,2063531,49.6934867195282,50.3065132804718,..
2015,YR2015,Small states,SST,22.7863779043243,68.6140155862827,66.9766801284643,70.4228894498143,1.75170536931671,18322303,19950134,38524668,52.1266382081333,47.8733617918667,..
2015,YR2015,Solomon Islands,SLB,33.556,72.173,70.536,74.043,2.69783428578086,296556,306577,603133,50.8307454574696,49.1692545425304,..
2015,YR2015,Somalia,SOM,42.303,55.92,54.308,57.605,2.74537714131231,6914348,6882856,13797204,49.885875428094,50.114124571906,..
2015,YR2015,South Africa,ZAF,21.719,62.649,59.342,66.108,1.53224277341692,28049365,27337004,55386369,49.35691668107,50.64308331893,..
2015,YR2015,South Asia,SAS,20.1968154346193,68.6419007195258,67.450982252862,69.9396993153271,1.26097714806075,845488839,903928228,1749417067,51.6702532212975,48.3297467787025,..
2015,YR2015,South Asia (IDA & IBRD),TSA,20.1968154346193,68.6419007195258,67.450982252862,69.9396993153271,1.26097714806075,845488839,903928228,1749417067,51.6702532212975,48.3297467787025,..
2015,YR2015,South Sudan,SSD,36.116,56.855,55.386,58.362,1.51174412560417,5355171,5360486,10715657,50.0248001592436,49.9751998407564,..
2015,YR2015,Spain,ESP,9,82.8317073170732,80.1,85.7,-0.077588861590047,23640092,22804740,46444832,49.1007044300021,50.8992955699979,..
2015,YR2015,Sri Lanka,LKA,16.609,76.316,72.887,79.689,0.91981102654886,10862466,10107534,20970000,48.1999733690759,51.8000266309241,..
2015,YR2015,St. Kitts and Nevis,KNA,..,..,..,..,0.839385198969423,..,..,51204,..,..,..
2015,YR2015,St. Lucia,LCA,12.389,75.596,74.282,76.977,0.461059797609078,90920,88211,179131,49.2438494732905,50.7561505267095,..
2015,YR2015,St. Martin (French part),MAF,15.5,79.3219512195122,76.2,82.6,-0.425692391936326,..,..,35865,..,..,..
2015,YR2015,St. Vincent and the Grenadines,VCT,14.78,72.095,69.867,74.692,0.244950880035656,53554,55581,109135,50.9286663306913,49.0713336693087,..
2015,YR2015,Sub-Saharan Africa,SSF,36.6052036794838,59.9528305717917,58.2551373278205,61.6663002887565,2.73491073639045,499217782,496240716,995458498,49.8504676352401,50.1495323647599,..
2015,YR2015,Sub-Saharan Africa (excluding high income),SSA,36.6070437063856,59.9514844902919,58.2539897532016,61.664752907348,2.73495600443063,499172436,496192643,995365079,49.850316596176,50.149683403824,..
2015,YR2015,Sub-Saharan Africa (IDA & IBRD countries),TSS,36.6052036794838,59.9528305717917,58.2551373278205,61.6663002887565,2.73491073639045,499217782,496240716,995458498,49.8504676352401,50.1495323647599,..
2015,YR2015,Sudan,SDN,33.318,64.429,62.693,66.198,2.40720186967684,19478321,19424627,38902948,49.9309898057083,50.0690101942917,..
2015,YR2015,Suriname,SUR,19.292,71.249,68.088,74.584,1.05321474744821,277821,281315,559136,50.3124463457907,49.6875536542094,..
2015,YR2015,Sweden,SWE,11.7,82.2048780487805,80.4,84.1,1.05745468551674,4901217,4897969,9799186,49.9834254126673,50.0165745873327,..
2015,YR2015,Switzerland,CHE,10.5,82.8975609756098,80.8,85.1,1.13833715247736,4183323,4099073,8282396,49.4913867135122,50.5086132864878,..
2015,YR2015,Syrian Arab Republic,SYR,24.95,69.908,64.019,76.798,-3.88682264150975,8931433,9065978,17997411,50.3737898745547,49.6262101254453,..
2015,YR2015,Tajikistan,TJK,32.115,70.137,67.959,72.507,2.40860201118626,4188683,4265336,8454019,50.4533524232676,49.5466475767324,..
2015,YR2015,Tanzania,TZA,37.866,63.111,61.082,65.127,3.00106704071869,25786500,25696138,51482638,49.9122403168229,50.0877596831771,..
2015,YR2015,Thailand,THA,10.836,76.091,72.412,79.863,0.402136059408841,35155051,33559468,68714519,48.8389768107087,51.1610231892913,..
2015,YR2015,Timor-Leste,TLS,29.32,68.459,66.582,70.454,1.85281178758374,591555,604739,1196294,50.551035113442,49.448964886558,..
2015,YR2015,Togo,TGO,34.51,59.927,59.128,60.706,2.56099971332713,3684504,3638658,7323162,49.6869794768981,50.3130205231019,..
2015,YR2015,Tonga,TON,25.354,70.517,68.606,72.449,-0.240829043618987,50407,50373,100780,49.9831315737249,50.0168684262751,..
2015,YR2015,Trinidad and Tobago,TTO,14.007,72.941,70.299,75.659,0.585143887675024,692615,677717,1370332,49.4564091037792,50.5435908962208,..
2015,YR2015,Tunisia,TUN,18.707,75.922,73.903,77.99,1.04982516714664,5638325,5541626,11179951,49.5675338827514,50.4324661172486,..
2015,YR2015,Turkey,TUR,16.718,76.532,73.47,79.522,1.66948158450263,39879351,38650062,78529413,49.2173066415255,50.7826933584745,..
2015,YR2015,Turkmenistan,TKM,26.005,67.704,64.282,71.168,1.79414757129201,2825213,2740070,5565283,49.2350523773903,50.7649476226097,..
2015,YR2015,Turks and Caicos Islands,TCA,..,..,..,..,1.7043159552609,..,..,35979,..,..,..
2015,YR2015,Tuvalu,TUV,..,..,..,..,1.14173041611804,..,..,11099,..,..,..
2015,YR2015,Uganda,UGA,40.68,61.373,59.318,63.303,3.49774773005758,19449739,18775708,38225447,49.1183477854425,50.8816522145575,..
2015,YR2015,Ukraine,UKR,10.7,71.189512195122,66.37,76.25,-0.261249679711809,24264557,20889479,45154036,46.262705124987,53.737294875013,..
2015,YR2015,United Arab Emirates,ARE,10.772,77.285,76.605,78.678,0.527292387564473,2742042,6520854,9262896,70.3975732859356,29.6024267140644,..
2015,YR2015,United Kingdom,GBR,11.9,80.9560975609756,79.2,82.8,0.792367505802859,33021393,32094826,65116219,49.2885280292943,50.7114719707057,..
2015,YR2015,United States,USA,12.4,78.690243902439,76.3,81.2,0.73621730882542,162095782,158643212,320738994,49.4617788315964,50.5382211684035,..
2015,YR2015,Upper middle income,UMC,14.0247387096972,74.9974232545015,72.3584488441022,77.847179011412,0.778218901828282,1213300725,1227341151,2442625596,50.287638004263,49.712361995737,..
2015,YR2015,Uruguay,URY,14.134,77.369,73.529,80.992,0.339789877002899,1766341,1645672,3412013,48.2317036892884,51.7682963107116,..
2015,YR2015,Uzbekistan,UZB,23.5,70.928,68.712,73.145,1.74425837484667,15708087,15590813,31298900,49.8126549246294,50.1873450753706,..
2015,YR2015,Vanuatu,VUT,30.814,69.869,68.383,71.522,2.70662633869409,133555,137573,271128,50.7409784308518,49.2590215691481,..
2015,YR2015,"Venezuela, RB",VEN,19.002,72.584,68.871,76.531,0.129244522754409,15128613,14953214,30081827,49.7084635185223,50.2915364814777,..
2015,YR2015,Vietnam,VNM,17.259,75.11,70.984,79.226,1.04478105455123,46479616,46197466,92677082,49.8477779004738,50.1522220995262,..
2015,YR2015,Virgin Islands (U.S.),VIR,13.2,79.0170731707317,75.7,82.5,-0.157703864887906,56384,51328,107712,47.6531681753216,52.3468318246784,..
2015,YR2015,West Bank and Gaza,PSE,31.246,73.442,71.785,75.178,2.29048005844149,2103363,2166729,4270092,50.741969813387,49.258030186613,..
2015,YR2015,World,WLD,18.9574083092893,71.9521469638424,69.7841590916384,74.2746489188548,1.18196469027203,3641926223,3702959671,7347679005,50.4154825987841,49.5845174012159,..
2015,YR2015,"Yemen, Rep.",YEM,32.197,66.085,64.419,67.789,2.57803021578508,13141685,13356196,26497881,50.4047701021829,49.5952298978171,..
2015,YR2015,Zambia,ZMB,37.95,61.737,59.105,64.297,3.06667147171294,8022199,7857171,15879370,49.4803698131601,50.5196301868399,..
2015,YR2015,Zimbabwe,ZWE,33.981,59.534,57.778,60.984,1.66369350951633,7245864,6568778,13814642,47.5493899878115,52.4506100121885,..
2016,YR2016,Afghanistan,AFG,33.981,63.763,62.343,65.275,2.77803478841236,17196034,18186994,35383028,51.4003323853459,48.5996676146541,..
2016,YR2016,Africa Eastern and Southern,AFE,34.8207677118531,62.7876814850688,60.6431696253558,64.9392938556128,2.71221797789649,307452123,302526823,609978946,49.5962730997041,50.4037269002959,..
2016,YR2016,Africa Western and Central,AFW,38.0694807661362,56.9747611509084,55.9213244449966,58.0371070801434,2.73033179083436,205213033,207338266,412551299,50.2575719680379,49.7424280319622,..
2016,YR2016,Albania,ALB,12.08,78.194,76.353,80.134,-0.159880412127734,1410814,1465287,2876101,50.9470012579566,49.0529987420434,..
2016,YR2016,Algeria,DZA,25.25,76.298,75.115,77.524,2.05135237337878,20069497,20481901,40551398,50.5084954161137,49.4915045838864,..
